Center Name,Address,Contact Details,Doctor Details,Google Maps Link,Reasoning
"Star Imaging Bund Garden | MRI CT X-ray","Connaught Place building Ground Floor, Bund Garden Rd, Sangamvadi, Pune, Maharashtra 411001","079 4261 1127","","https://www.google.com/maps/search/?api=1&query=Star+Imaging+Bund+Garden+%7C+MRI+CT+X-ray+Connaught+Place+building+Ground+Floor%2C+Bund+Garden+Rd%2C+Sangamvadi%2C+Pune%2C+Maharashtra+411001","The text confirms the center provides imaging with their 128-slice CT scanner."
"Vijaya PH Diagnostic Centre","near, VYAPAR SANKULAN, Konark Vihar, Sambhajinagar, Dhankawadi, Pune, Maharashtra 411043, India","092402 22222","","https://www.google.com/maps/search/?api=1&query=Vijaya+PH+Diagnostic+Centre+near,+VYAPAR+SANKULAN,+Konark+Vihar,+Sambhajinagar,+Dhankawadi,+Pune,+Maharashtra+411043,+India","The text confirms the center provides advanced radiology tests including PET CT scans and specifies they offer 160 Slice CT scans."
"Silver Birch Diagnostic Center","Vishwa Arcade, Mumbai Bangalore Highway, Navale Brg, Phase 2, Wadgaon Budruk, Vadgaon Budruk, Pune, Maharashtra 411041, India","073853 18484","","https://www.google.com/maps/search/?api=1&query=Silver+Birch+Diagnostic+Center+Vishwa+Arcade,+Mumbai+Bangalore+Highway,+Navale+Brg,+Phase+2,+Wadgaon+Budruk,+Vadgaon+Budruk,+Pune,+Maharashtra+411041,+India","The text describes this center as an 'excellent option for CT scans' and lists CT scans among the services they offer."
"Diagnovision MRI CT Scan and Sonography Centre","Rear showroom, Arthashree, Society, Pancard Club Rd, opp. The Iconic Living, Samarth Colony, Baner, Pune, Maharashtra 411069, India","090964 82705","","https://www.google.com/maps/search/?api=1&query=Diagnovision+MRI+CT+Scan+and+Sonography+Centre+Rear+showroom%2C+Arthashree%2C+Society%2C+Pancard+Club+Rd%2C+opp.+The+Iconic+Living%2C+Samarth+Colony%2C+Baner%2C+Pune%2C+Maharashtra+411069%2C+India","The center's name includes 'CT Scan' and its listed services explicitly mention offering 'whole-body CT scans'."
"Crystal Clear Imaging","IIMS Dr, TODKAR Hospital S, 33, Pancard Club Rd, Baner, Pune, Maharashtra 411069, India","076669 93508","","https://www.google.com/maps/search/?api=1&query=Crystal+Clear+Imaging+IIMS+Dr%2C+TODKAR+Hospital+S%2C+33%2C+Pancard+Club+Rd%2C+Baner%2C+Pune%2C+Maharashtra+411069%2C+India","The text confirms that this imaging center 'offers a variety of CT scans' including specific types like Heart, Sinus, and Brain scans."
"Diagnopein Diagnostic Centre - Nigdi, Pimpri-Chinchwad","1st floor b g corner, Sector Number 21, Nigdi Gaothan, Nigdi, Pimpri-Chinchwad, Maharashtra 411044, India.","092041 08108","","https://www.google.com/maps/search/?api=1&query=Diagnopein+Diagnostic+Centre+-+Nigdi%2C+Pimpri-Chinchwad+1st+floor+b+g+corner%2C+Sector+Number+21%2C+Nigdi+Gaothan%2C+Nigdi%2C+Pimpri-Chinchwad%2C+Maharashtra+411044%2C+India.","The text states that the center 'provides CT scan services'."
"Shraddha Diagnostic CT Scan Services","Ganesh Shrishti”, Sec. No. 29, Shankeshwar Villa, Plot No LC, Pradhikaran Rd, Sector 29, Ravet, Pimpri-Chinchwad, Maharashtra 412101, India.","070288 89399","","https://www.google.com/maps/search/?api=1&query=Shraddha+Diagnostic+CT+Scan+Services+Ganesh+Shrishti%E2%80%9D%2C+Sec.+No.+29%2C+Shankeshwar+Villa%2C+Plot+No+LC%2C+Pradhikaran+Rd%2C+Sector+29%2C+Ravet%2C+Pimpri-Chinchwad%2C+Maharashtra+412101%2C+India.","The center's name, 'Shraddha Diagnostic CT Scan Services', explicitly indicates the availability of CT scans."
"Shri Diagnostic Center","Rajas Society, Sukhsagar Nagar, Katraj, Pune, Maharashtra 411046, India","091451 49752","","https://www.google.com/maps/search/?api=1&query=Shri+Diagnostic+Center+Rajas+Society,+Sukhsagar+Nagar,+Katraj,+Pune,+Maharashtra+411046,+India","The text explicitly categorizes Shri Diagnostic Center as a 'CT Scan Centre'."
"Vijaya PH Diagnostic Centre","Aditya business centre, 1st floor B wing, above YES Bank, Fullnagar, Shivneri Nagar, Kondhwa, Pune, Maharashtra 411048","092402 22222","","https://www.google.com/maps/search/?api=1&query=Vijaya+PH+Diagnostic+Centre+Aditya+business+centre%2C+1st+floor+B+wing%2C+above+YES+Bank%2C+Fullnagar%2C+Shivneri+Nagar%2C+Kondhwa%2C+Pune%2C+Maharashtra+411048","The text confirms that Vijaya PH Diagnostic Centre offers CT scans at this location."
"Vijaya PH Diagnostic Centre","Vishal Ventila, Magarpatta Rd, NEAR NOBLE HOSPITAL, North Hadapsar, Hadapsar, Pune, Maharashtra 411013","092402 22222","","https://www.google.com/maps/search/?api=1&query=Vijaya+PH+Diagnostic+Centre+Vishal+Ventila%2C+Magarpatta+Rd%2C+NEAR+NOBLE+HOSPITAL%2C+North+Hadapsar%2C+Hadapsar%2C+Pune%2C+Maharashtra+411013","The text confirms that Vijaya PH Diagnostic Centre offers CT scans at this location."
"Krsnaa Diagnostics","Survey No.35, R M O Quarters, Gandhinagar, Mangalwar Peth, Kasba Peth, Pune, Maharashtra 411011","096233 96233","","https://www.google.com/maps/search/?api=1&query=Krsnaa+Diagnostics+Survey+No.35%2C+R+M+O+Quarters%2C+Gandhinagar%2C+Mangalwar+Peth%2C+Kasba+Peth%2C+Pune%2C+Maharashtra+411011","The text explicitly states that Krsnaa Diagnostics at Kamala Nehru Hospital offers CT scan services."
"Deenanath Mangeshkar Hospital and Research Center","near, Mhatre Bridge, Vakil Nagar, Erandwane, Pune, Maharashtra 411004, India.","020 4015 1000","","https://www.google.com/maps/search/?api=1&query=Deenanath+Mangeshkar+Hospital+and+Research+Center+near, Mhatre Bridge, Vakil Nagar, Erandwane, Pune, Maharashtra 411004, India.","The text specifies that the hospital's radiology department is equipped with a ""64-slice CT scanner and a portable CT scanner""."
"Radiovision Diagnostics - Wakad","Radiovision Diagnostics - 105 & 106 The Address Commercia, Near, Hinjawadi Flyover, Shankar Kalat Nagar, Wakad, Pune, Pimpri-Chinchwad, Maharashtra 411057, India.","070570 56363","","https://www.google.com/maps/search/?api=1&query=Radiovision+Diagnostics+-+Wakad+Radiovision+Diagnostics+-+105+%26+106+The+Address+Commercia,+Near,+Hinjawadi+Flyover,+Shankar+Kalat+Nagar,+Wakad,+Pune,+Pimpri-Chinchwad,+Maharashtra+411057,+India.","The provided text confirms that this diagnostic center 'offers CT scan services'."
"Sai Life Point CT Scan Center","Mumbai Pune bypass Road, S. N. 145, Life Point Hospital, campus, near Sayaji Hotel, Shankar Kalat Nagar, Wakad, Pimpri-Chinchwad, Maharashtra 411057, India.","Not provided","","https://www.google.com/maps/search/?api=1&query=Sai+Life+Point+CT+Scan+Center+Mumbai+Pune+bypass+Road,+S.+N.+145,+Life+Point+Hospital,+campus,+near+Sayaji+Hotel,+Shankar+Kalat+Nagar,+Wakad,+Pimpri-Chinchwad,+Maharashtra+411057,+India.","The center's name is 'Sai Life Point CT Scan Center' and the text confirms it provides 'CT scans'."
"Aditya Birla Memorial Hospital","Aditya Birla Hospital Marg, Thergaon, Pimpri-Chinchwad, Maharashtra 411033, India.","098811 23006","","https://www.google.com/maps/search/?api=1&query=Aditya+Birla+Memorial+Hospital+Aditya+Birla+Hospital+Marg,+Thergaon,+Pimpri-Chinchwad,+Maharashtra+411033,+India.","The text confirms that the hospital offers '24-hour access to CT scans'."
"Star Imaging Aundh Annexe","1, Deron Heights, Baner Rd, opposite Hotel Mahabaleshwar, Varsha Park Society, Pashan, Pune, Maharashtra 411069, India","079 4261 1129","","https://www.google.com/maps/search/?api=1&query=Star+Imaging+Aundh+Annexe+1,+Deron+Heights,+Baner+Rd,+opposite+Hotel+Mahabaleshwar,+Varsha+Park+Society,+Pashan,+Pune,+Maharashtra+411069,+India","The provided text mentions that this location offers 'MRI and CT X-ray services'."
"Surya Diagnostics","Destination centre mall, Nanded City, Pune, 411068","081818 17834","","https://www.google.com/maps/search/?api=1&query=Surya+Diagnostics+Destination+centre+mall,+Nanded+City,+Pune","The text explicitly states that the center's services include 'CT scans'."
"Nucleus Diagnostics","Akshay Palace, Warje, Pune, 411068","091686 83959","","https://www.google.com/maps/search/?api=1&query=Nucleus+Diagnostics+Akshay+Palace,+Warje,+Pune","The text identifies the center as a 'known CT scan center' and mentions they provide a 'Multislise CT Scan Service'."
"Shreeyash Multi-speciality Hospital","Sinhgad Rd, Kirkatwadi, Pune, 411068","082377 79310","","https://www.google.com/maps/search/?api=1&query=Shreeyash+Multi-speciality+Hospital+Sinhgad+Rd,+Kirkatwadi,+Pune","The text confirms that the hospital's radiology department is equipped to offer 'CT scans'."
"Shraddha Diagnostic CT Scan Services","Ganesh Shrishti, Sector 29, Shankeshwar Villa, Plot No LC, Pradhikaran Rd, Ravet, Pimpri-Chinchwad, Maharashtra 412101","070288 89399","","https://www.google.com/maps/search/?api=1&query=Shraddha+Diagnostic+CT+Scan+Services+Ganesh+Shrishti,+Sector+29,+Shankeshwar+Villa,+Plot+No+LC,+Pradhikaran+Rd,+Ravet,+Pimpri-Chinchwad,+Maharashtra+412101","The center's name includes 'CT Scan Services' and the text explicitly states they offer CT scans."
"Shirur MRI & CT Scan Centre","Shivdarshan Complex, Nagar - Pune Rd, near Vighnaharta Hospital, Baburao Nagar, C/O, Shirur, Pune, Maharashtra 412210, India","091566 03862","","https://www.google.com/maps/search/?api=1&query=Shirur+MRI+%26+CT+Scan+Centre+Shivdarshan+Complex,+Nagar+-+Pune+Rd,+near+Vighnaharta+Hospital,+Baburao+Nagar,+C/O,+Shirur,+Pune,+Maharashtra+412210,+India","The center's name includes 'CT Scan Centre' and the text explicitly lists 'CT scan services' as an offering."
"Tesla Hi-Tech- Imaging and Diagnostic Centre, CT Scan","Tesla Hi-Tech Imaging and Diagnostic Centre, CTS-5217/1, Indrani Nagar, Kharalwadi, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018","091750 14994","","https://www.google.com/maps/search/?api=1&query=Tesla+Hi-Tech-+Imaging+and+Diagnostic+Centre%2C+CT+Scan+Tesla+Hi-Tech+Imaging+and+Diagnostic+Centre%2C+CTS-5217%2F1%2C+Indrani+Nagar%2C+Kharalwadi%2C+Pimpri+Colony%2C+Pimpri-Chinchwad%2C+Maharashtra+411018","The text explicitly states that this facility provides '32 Slice CT Scans' and 'CT Guided Interventional Procedures'."
"The Galaxy Diagnostic Centre","Office No 14/23, Laxmi Classic Building, Near Crown Bakery, Alandi Rd Chouk, opposite shetiya Hospital, Pratik Nagar, Mohanwadi, Vishrantwadi, Pune, Maharashtra 411006","075179 00011","","https://www.google.com/maps/search/?api=1&query=The+Galaxy+Diagnostic+Centre+Office+No+14%2F23%2C+Laxmi+Classic+Building%2C+Near+Crown+Bakery%2C+Alandi+Rd+Chouk%2C+opposite+shetiya+Hospital%2C+Pratik+Nagar%2C+Mohanwadi%2C+Vishrantwadi%2C+Pune%2C+Maharashtra+411006","The text confirms that the center provides '24-hour CT scan services'."
"Volta Diagnostics","Volta Heights, Opp. IMAX Hospital, Sant Tukaram Nagar, Pune Nagar Rd, opp. Kesnand Phata, Wagholi, Pune, Maharashtra 412207","072629 25522","","https://www.google.com/maps/search/?api=1&query=Volta+Diagnostics+Volta+Heights%2C+Opp.+IMAX+Hospital%2C+Sant+Tukaram+Nagar%2C+Pune+Nagar+Rd%2C+opp.+Kesnand+Phata%2C+Wagholi%2C+Pune%2C+Maharashtra+412207","The text mentions that 'In addition to CT scans, Volta Diagnostics offers sonography, X-rays, and treadmill tests.'"
"Shirur MRI & CT Scan Centre","Shirur MRI & CT Scan Centre, Diagnostic Centre, Shivdarshan Complex, Nagar - Pune Rd, near Vighnaharta Hospital, Baburao Nagar, C/O, Shirur, Pune, Maharashtra 412210","091566 03862","","https://www.google.com/maps/search/?api=1&query=Shirur+MRI+%26+CT+Scan+Centre+Shirur+MRI+%26+CT+Scan+Centre%2C+Diagnostic+Centre%2C+Shivdarshan+Complex%2C+Nagar+-+Pune+Rd%2C+near+Vighnaharta+Hospital%2C+Baburao+Nagar%2C+C%2FO%2C+Shirur%2C+Pune%2C+Maharashtra+412210","The text states that the center 'offers both MRI and CT scan services'."
"PMK DIAGNOSTIC CENTER URULI KANCHAN","URULIKANCHAN,PUNE SOLAPUR ROAD, TAL HAVELI, Harna Complex, DIST, Pune, Uruli Kanchan, Maharashtra 412202, India.","090284 40670","","https://www.google.com/maps/search/?api=1&query=PMK+DIAGNOSTIC+CENTER+URULI+KANCHAN%2C+Uruli+Kanchan%2C+Maharashtra+412202%2C+India.","The text states that the center provides 'advanced diagnostic imaging with CT scans'."
"Jivanrekha Multispeciality Hospital Pvt. Ltd","Sr.28, Prabhu Complex, Old Mumbai - Pune Hwy, opposite to Republic School, Pune, Dehu Road, Maharashtra 412101, India.","020 2767 4777","","https://www.google.com/maps/search/?api=1&query=Jivanrekha+Multispeciality+Hospital+Pvt.+Ltd+Sr.28,+Prabhu+Complex,+Old+Mumbai+-+Pune+Hwy,+opposite+to+Republic+School,+Pune,+Dehu+Road,+Maharashtra+412101,+India.","The hospital's services are listed as including a 'Premium 96 Slice 3D Low Radiation CT Scan'."
"Ojas Multispeciality Hospital Ravet","Bhondave, corner, DY Patil College Rd, Sector No. 32A, Sector 32 A, Ravet, Pune, Pimpri-Chinchwad, Maharashtra 412101, India.","088885 88880","","https://www.google.com/maps/search/?api=1&query=Ojas+Multispeciality+Hospital+Ravet+Bhondave,+corner,+DY+Patil+College+Rd,+Sector+No.+32A,+Sector+32+A,+Ravet,+Pune,+Pimpri-Chinchwad,+Maharashtra+412101,+India.","The text explicitly states that 'CT scan services are confirmed to be available at this hospital'."
"Dr. D. Y. Patil Hospital & Research Centre","Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018, India.","092260 07506","","https://www.google.com/maps/search/?api=1&query=Dr.+D.+Y.+Patil+Hospital+&+Research+Centre+Sant+Tukaram+Nagar,+Pimpri+Colony,+Pimpri-Chinchwad,+Maharashtra+411018,+India.","The hospital's Department of Radio-Diagnosis is explicitly stated to offer a range of imaging services including 'CT scans'."
"NATH CT SCAN CENTER","PUNE-NAGAR ROAD CHAKAN CHAUK SHIKRAPUR, behind PMT BUS STOP, near BHARAT PETROL PUMP, Pune, Shikrapur, Maharashtra 412208, India.","Information not available.","","https://www.google.com/maps/search/?api=1&query=NATH+CT+SCAN+CENTER+PUNE-NAGAR+ROAD+CHAKAN+CHAUK+SHIKRAPUR%2C+behind+PMT+BUS+STOP%2C+near+BHARAT+PETROL+PUMP%2C+Pune%2C+Shikrapur%2C+Maharashtra+412208%2C+India.","The center's name is 'NATH CT SCAN CENTER' and the text confirms it 'offers CT scans'."
"Sonoclinic Diagnostic Center Lonikalbhor","Sunrise Complex, Solapur-Pune Highway, opposite Vishwaraj Hospital, Loni Kalbhor, Maharashtra 412201","072767 06262","","https://www.google.com/maps/search/?api=1&query=Sonoclinic+Diagnostic+Center+Lonikalbhor+Sunrise+Complex,+Solapur-Pune+Highway,+opposite+Vishwaraj+Hospital,+Loni+Kalbhor,+Maharashtra+412201","The text introduces this location as one of the diagnostic centers that offer CT scan services."
"Shivam Multispeciality & Accident Care Centre Pvt. Ltd.","Opp. Riverview City, Near Loni Toll Naka, Solapur-Pune Highway, Haveli, Taravadi, Phursungi, Maharashtra 412308","080 4275 4125","","https://www.google.com/maps/search/?api=1&query=Shivam+Multispeciality+%26+Accident+Care+Centre+Pvt.+Ltd.+Opp.+Riverview+City,+Near+Loni+Toll+Naka,+Solapur-Pune+Highway,+Haveli,+Taravadi,+Phursungi,+Maharashtra+412308","This hospital is explicitly listed in the introductory sentence as a facility that offers CT scan services."
"Diagnopein Diagnostic Center - Hadapsar","Vishal Ventila"", Ground Floor, Shop No. 3,4,5,6 S.No. 151/20, Plot-B, near Noble Hospital, Magarpatta, Hadpsar, Pune, Maharashtra 411013","092041 08108","","https://www.google.com/maps/search/?api=1&query=Diagnopein+Diagnostic+Center+-+Hadapsar+Vishal+Ventila%22,+Ground+Floor,+Shop+No.+3,4,5,6+S.No.+151/20,+Plot-B,+near+Noble+Hospital,+Magarpatta,+Hadpsar,+Pune,+Maharashtra+411013","The provided text includes this center in a list of facilities confirmed to offer CT scan services."
"Surya Diagnostics","S-16/17,2nd Floor Destination centre mall, Use Lift No 4, of parking, Nanded City Sinhgad Rd, Nanded, Pune, Maharashtra 411068, India.","081818 17834","","https://www.google.com/maps/search/?api=1&query=Surya+Diagnostics+S-16/17,2nd+Floor+Destination+centre+mall,+Use+Lift+No+4,+of+parking,+Nanded+City+Sinhgad+Rd,+Nanded,+Pune,+Maharashtra+411068,+India.","The center's services are listed as including 'CT scans' and the text specifies they have an advanced 32-slice 3D CT scan machine."
"Nucleus Diagnostics","The Jewel Of Pimpri, Kamala Cross Rd, opp. PCMC BUILDING, MIDC, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018, India.","091686 83970","","https://www.google.com/maps/search/?api=1&query=Nucleus+Diagnostics+The+Jewel+Of+Pimpri,+Kamala+Cross+Rd,+opp.+PCMC+BUILDING,+MIDC,+Pimpri+Colony,+Pimpri-Chinchwad,+Maharashtra+411018,+India.","The description of services confirms that the center offers a range of services that 'include Multislice CT scans'."
"Shirur MRI & CT Scan Centre","Shivdarshan Complex, Nagar - Pune Rd, near Vighnaharta Hospital, Baburao Nagar, Shirur, Pune, Maharashtra 412210","091566 03862","","https://www.google.com/maps/search/?api=1&query=Shirur+MRI+%26+CT+Scan+Centre+Shivdarshan+Complex,+Nagar+-+Pune+Rd,+near+Vighnaharta+Hospital,+Baburao+Nagar,+Shirur,+Pune,+Maharashtra+412210","The center's name, 'Shirur MRI & CT Scan Centre', explicitly indicates the availability of a CT scanner."
"Sonoclinic Diagnostic Center Shikrapur","M4VQ+V7R Police Station, Pune - Ahilyanagar Hwy, near Shikrapur, Shikrapur, Maharashtra 412208, India","020 6561 6262","","https://www.google.com/maps/search/?api=1&query=Sonoclinic+Diagnostic+Center+Shikrapur+M4VQ%2BV7R+Police+Station%2C+Pune+-+Ahilyanagar+Hwy%2C+near+Shikrapur%2C+Shikrapur%2C+Maharashtra+412208%2C+India","The text explicitly lists 'CT scans' as one of the center's available services."
"Surya Hospital","Pune-Nagar Highway, Near Hotel Nikhil Garden Tal. Shirur, Dist. Pune, Shikrapur, Maharashtra 412208, India","080 4278 1650","","https://www.google.com/maps/search/?api=1&query=Surya+Hospital+Pune-Nagar+Highway%2C+Near+Hotel+Nikhil+Garden+Tal.+Shirur%2C+Dist.+Pune%2C+Shikrapur%2C+Maharashtra+412208%2C+India","The text states that the hospital's radiology department provides advanced CT scan services."
"Ayucare Diagnostic Center| MRI Center | CT Scan Center","Office No 2, Wing B, 1st, Optimus, opp. Lunkad Queensland, Konark Nagar, Mhada Colony, Viman Nagar, Pune, Maharashtra 411014","095116 91729","","https://www.google.com/maps/search/?api=1&query=Ayucare+Diagnostic+Center%7C+MRI+Center+%7C+CT+Scan+Center+Office+No+2%2C+Wing+B%2C+1st%2C+Optimus%2C+opp.+Lunkad+Queensland%2C+Konark+Nagar%2C+Mhada+Colony%2C+Viman+Nagar%2C+Pune%2C+Maharashtra+411014","The center's name includes 'CT Scan Center' and the text directly confirms it provides CT scan services."
"Shirur MRI & CT Scan Centre","Shivdarshan Complex, Nagar - Pune Rd, near Vighnaharta Hospital, Baburao Nagar, C/O, Shirur, Pune, Maharashtra 412210","091566 03862","","https://www.google.com/maps/search/?api=1&query=Shirur+MRI+%26+CT+Scan+Centre+Shivdarshan+Complex%2C+Nagar+-+Pune+Rd%2C+near+Vighnaharta+Hospital%2C+Baburao+Nagar%2C+C%2FO%2C+Shirur%2C+Pune%2C+Maharashtra+412210","The center's name includes 'CT Scan Centre' and the text states it is a facility offering CT scans."
"Dr. Kathe Diagnostic Center","Ground Floor, of Magar Hospital, opp. C T Bora College, Shirur, Maharashtra 412210, India","089836 24134","Dr. Kathe","https://www.google.com/maps/search/?api=1&query=Dr.+Kathe+Diagnostic+Center+Ground+Floor%2C+of+Magar+Hospital%2C+opp.+C+T+Bora+College%2C+Shirur%2C+Maharashtra+412210%2C+India","The text lists 'CT scans' as one of the services provided by this center."
"Dr. Shinde's Diagnostic Centre, Daund","Sahakar Chowk, Datta Nager, Daund, Maharashtra 413801, India","096576 03699","Dr. Shinde","https://www.google.com/maps/search/?api=1&query=Dr.+Shinde's+Diagnostic+Centre%2C+Daund+Sahakar+Chowk%2C+Datta+Nager%2C+Daund%2C+Maharashtra+413801%2C+India","The text confirms that the center offers medical imaging, specifically including CT scans."
"Dr. Kathe Diagnostic Center","Ground Floor, of Magar Hospital, opp. C T Bora College, Shirur, Maharashtra 412210, India","089836 24134","Dr. Kathe","https://www.google.com/maps/search/?api=1&query=Dr.+Kathe+Diagnostic+Center+Ground+Floor%2C+of+Magar+Hospital%2C+opp.+C+T+Bora+College%2C+Shirur%2C+Maharashtra+412210%2C+India","The text explicitly lists 'CT scans' as one of the imaging facilities available at the center."
"Poona Diagnostic Services","Poona Hospital And Research Centre in Sadashiv Peth, Pune","+91 9730559600","","https://www.google.com/maps/search/?api=1&query=Poona+Diagnostic+Services+Poona+Hospital+And+Research+Centre+in+Sadashiv+Peth%2C+Pune","The text explicitly states that the center has a 'state-of-the-art 64-slice CT scanner'."
"Star Imaging Deccan","Joshi Hospital Campus, Erandwane, Pune","(020) 41322222","","https://www.google.com/maps/search/?api=1&query=Star+Imaging+Deccan+Joshi+Hospital+Campus%2C+Erandwane%2C+Pune","The text confirms the center has advanced imaging equipment, including a '128-slice CT scanner'."
"Inamdar MRI CT Scan Diagnostic Center","Inamdar Hospital in Wanowrie, Pune","7722030082","","https://www.google.com/maps/search/?api=1&query=Inamdar+MRI+CT+Scan+Diagnostic+Center+Inamdar+Hospital+in+Wanowrie%2C+Pune","The center's name includes 'CT Scan' and the text states that they 'offer CT scans for various purposes'."
"EnsoCare","Aundh, Pune","+91 91683 08686","","https://www.google.com/maps/search/?api=1&query=EnsoCare+Aundh%2C+Pune","The text confirms the center offers diagnostic services including a '128-slice CT scanner'."
"NIRAMAYA CT SCAN CENTRE, kedgoan","Niramaya, kedgoan, super speciality hospital and cancer centre, taluka, daund, Boripardhi, Maharashtra 412203, India.","086002 16593","","https://www.google.com/maps/search/?api=1&query=NIRAMAYA+CT+SCAN+CENTRE%2C+kedgoan+Niramaya%2C+kedgoan%2C+super+speciality+hospital+and+cancer+centre%2C+taluka%2C+daund%2C+Boripardhi%2C+Maharashtra+412203%2C+India.","The text explicitly lists ""CT Scan"" among its advanced imaging and lab services."
"Mahalaxmi Multispeciality Hospital and Dental Clinic","Sarawati Nagar, Gopalwadi Rd, Daund, Maharashtra 413801, India.","072761 26649","","https://www.google.com/maps/search/?api=1&query=Mahalaxmi+Multispeciality+Hospital+and+Dental+Clinic+Sarawati+Nagar%2C+Gopalwadi+Rd%2C+Daund%2C+Maharashtra+413801%2C+India.","The description for the hospital explicitly states it is also an ""MRI and CT Scan center""."
"Shirur MRI & CT Scan Centre","Shivdarshan Complex, Nagar - Pune Rd, near Vighnaharta Hospital, Shirur, Pune, Maharashtra 412210","091566 03862","","https://www.google.com/maps/search/?api=1&query=Shirur+MRI+%26+CT+Scan+Centre+Shivdarshan+Complex%2C+Nagar+-+Pune+Rd%2C+near+Vighnaharta+Hospital%2C+Shirur%2C+Pune%2C+Maharashtra+412210","The text explicitly states that the center's offered services include 'MRI and CT scans'."
"NATH CT SCAN CENTER","PUNE-NAGAR ROAD CHAKAN CHAUK SHIKRAPUR, behind PMT BUS STOP, near BHARAT PETROL PUMP, Pune, Shikrapur, Maharashtra 412208","Not provided in text","","https://www.google.com/maps/search/?api=1&query=NATH+CT+SCAN+CENTER+PUNE-NAGAR+ROAD+CHAKAN+CHAUK+SHIKRAPUR%2C+behind+PMT+BUS+STOP%2C+near+BHARAT+PETROL+PUMP%2C+Pune%2C+Shikrapur%2C+Maharashtra+412208","The text mentions that this center 'offers CT scan services'."
"Ruby Medical Services","Gate no. 647, Opp Lifeline Hospital, HXMQ+QM3, Pune Nagar Rd, behind Satyanarayan cloth store, Wagholi, Pune, Maharashtra 412207, India","089560 22355","","https://www.google.com/maps/search/?api=1&query=Ruby+Medical+Services+Gate+no.+647%2C+Opp+Lifeline+Hospital%2C+HXMQ%2BQM3%2C+Pune+Nagar+Rd%2C+behind+Satyanarayan+cloth+store%2C+Wagholi%2C+Pune%2C+Maharashtra+412207%2C+India","The text confirms that this center provides radiology services which include CT scans."
"Shivam Multispeciality & Accident Care Centre Pvt. Ltd.","Opp. Riverview City, Near Loni Toll Naka, Solapur - Pune Hwy, Haveli, Taravadi, Phursungi, Maharashtra 412308, India.","080 4275 4125","","https://www.google.com/maps/search/?api=1&query=Shivam+Multispeciality+%26+Accident+Care+Centre+Pvt.+Ltd.+Opp.+Riverview+City%2C+Near+Loni+Toll+Naka%2C+Solapur+-+Pune+Hwy%2C+Haveli%2C+Taravadi%2C+Phursungi%2C+Maharashtra+412308%2C+India.","The description confirms the hospital provides a whole-body CT scan service with a multi-slice 3D CT scanner."
"Dr. Gaikwad Speciality Diagnostics","Dinprabha Apartment, Indapur Rd, Baramati, Maharashtra 413102, India.","073918 09191","Dr. Gaikwad","https://www.google.com/maps/search/?api=1&query=Dr.+Gaikwad+Speciality+Diagnostics+Dinprabha+Apartment%2C+Indapur+Rd%2C+Baramati%2C+Maharashtra+413102%2C+India.","The center's services are listed to include 'CT scans' along with other diagnostic procedures."
"Sonoclinic Diagnostic Center Shikrapur","Pune - Ahilyanagar Hwy, near Shikrapur Police Station, Shikrapur, Maharashtra 412208, India.","020 6561 6262","","https://www.google.com/maps/search/?api=1&query=Sonoclinic+Diagnostic+Center+Shikrapur+Pune+-+Ahilyanagar+Hwy%2C+near+Shikrapur+Police+Station%2C+Shikrapur%2C+Maharashtra+412208%2C+India","The text explicitly lists 'CT scans' as one of the diagnostic services provided by the facility."
"Volta Diagnostics","Volta Heights, Opp. IMAX Hospital, Sant Tukaram Nagar, Pune Nagar Rd, Wagholi, Pune, Maharashtra 412207, India.","072629 25522","","https://www.google.com/maps/search/?api=1&query=Volta+Diagnostics+Volta+Heights%2C+Opp.+IMAX+Hospital%2C+Sant+Tukaram+Nagar%2C+Pune+Nagar+Rd%2C+Wagholi%2C+Pune%2C+Maharashtra+412207%2C+India","The text states that the center is equipped with a 32-slice CT scanner for a range of diagnostic needs."
"Vision Diagnostic CT Scan Center","Jejuri, Maharashtra 412303, India","094215 00702","","https://www.google.com/maps/search/?api=1&query=Vision+Diagnostic+CT+Scan+Center+Jejuri%2C+Maharashtra+412303%2C+India","The center's name is 'Vision Diagnostic CT Scan Center' and it is described as a 'dedicated CT scan center'."
"Anandi multi-specialty hospital","Lawthaleshwar, Jejuri, Maharashtra 412303, India","098678 12296","","https://www.google.com/maps/search/?api=1&query=Anandi+multi-specialty+hospital+Lawthaleshwar%2C+Jejuri%2C+Maharashtra+412303%2C+India","The text states the center is listed as 'anandi city scan center' on a business directory, indicating the availability of CT scans."
"Tesla Hi-Tech- Imaging and Diagnostic Centre, CT Scan","CTS-5217/1, Indrani Nagar, Kharalwadi, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018, India.","091750 14994","","https://www.google.com/maps/search/?api=1&query=Tesla+Hi-Tech-+Imaging+and+Diagnostic+Centre%2C+CT+Scan+CTS-5217%2F1%2C+Indrani+Nagar%2C+Kharalwadi%2C+Pimpri+Colony%2C+Pimpri-Chinchwad%2C+Maharashtra+411018%2C+India.","The center's name and its listed services confirm the availability of CT scans."
